Clef;Date début;Site;Profondeur;Plaque;Famille;Position sur plaque;Nombre;Observation
39417Tiahura662PoritidaeDessous;déc-07;Tiahura;06m;62;Poritidae;Dessous;1;
39417Tiahura663CassésDessus;déc-07;Tiahura;06m;63;Cassés;Dessus;1;
39417Tiahura663PocilloporidaeBords;déc-07;Tiahura;06m;63;Pocilloporidae;Bords;1;
39417Tiahura663PocilloporidaeDessus;déc-07;Tiahura;06m;63;Pocilloporidae;Dessus;4;
39417Tiahura664CassésBords;déc-07;Tiahura;06m;64;Cassés;Bords;1;
39417Tiahura664PocilloporidaeBords;déc-07;Tiahura;06m;64;Pocilloporidae;Bords;10;
39417Tiahura664PocilloporidaeDessous;déc-07;Tiahura;06m;64;Pocilloporidae;Dessous;1;
39417Tiahura664PocilloporidaeDessus;déc-07;Tiahura;06m;64;Pocilloporidae;Dessus;4;
39417Tiahura665PocilloporidaeDessous;déc-07;Tiahura;06m;65;Pocilloporidae;Dessous;9;
39417Tiahura666Autres;déc-07;Tiahura;06m;66;Autres;;0;
39417Tiahura667PocilloporidaeBords;déc-07;Tiahura;06m;67;Pocilloporidae;Bords;1;
39417Tiahura668Autres;déc-07;Tiahura;06m;68;Autres;;0;
39417Tiahura669PocilloporidaeDessous;déc-07;Tiahura;06m;69;Pocilloporidae;Dessous;1;
39417Tiahura670PocilloporidaeDessous;déc-07;Tiahura;06m;70;Pocilloporidae;Dessous;3;
39417Tiahura671;déc-07;Tiahura;06m;71;;;;Plaque absente
39417Tiahura672;déc-07;Tiahura;06m;72;;;;Plaque absente
39417Tiahura673;déc-07;Tiahura;06m;73;;;;Plaque absente
39417Tiahura674;déc-07;Tiahura;06m;74;;;;Plaque absente
39417Tiahura675;déc-07;Tiahura;06m;75;;;;Plaque absente
39417Tiahura676;déc-07;Tiahura;06m;76;;;;Plaque absente
39417Tiahura677;déc-07;Tiahura;06m;77;;;;Plaque absente
39417Tiahura678;déc-07;Tiahura;06m;78;;;;Plaque absente
39417Tiahura679;déc-07;Tiahura;06m;79;;;;Plaque absente
39417Tiahura680;déc-07;Tiahura;06m;80;;;;Plaque absente
39417Tiahura1281AcroporidaeBords;déc-07;Tiahura;12m;81;Acroporidae;Bords;1;
39417Tiahura1281PocilloporidaeBords;déc-07;Tiahura;12m;81;Pocilloporidae;Bords;4;
39417Tiahura1282PocilloporidaeBords;déc-07;Tiahura;12m;82;Pocilloporidae;Bords;2;
39417Tiahura1282PoritidaeBords;déc-07;Tiahura;12m;82;Poritidae;Bords;1;
39417Tiahura1283Autres;déc-07;Tiahura;12m;83;Autres;;0;
39417Tiahura1284PocilloporidaeBords;déc-07;Tiahura;12m;84;Pocilloporidae;Bords;1;
39417Tiahura1285PocilloporidaeDessous;déc-07;Tiahura;12m;85;Pocilloporidae;Dessous;1;
39417Tiahura1285PoritidaeDessous;déc-07;Tiahura;12m;85;Poritidae;Dessous;2;
39417Tiahura1286PocilloporidaeDessous;déc-07;Tiahura;12m;86;Pocilloporidae;Dessous;1;
39417Tiahura1287AutresBords;déc-07;Tiahura;12m;87;Autres;Bords;1;
39417Tiahura1287AutresDessous;déc-07;Tiahura;12m;87;Autres;Dessous;1;
39417Tiahura1287CassésDessous;déc-07;Tiahura;12m;87;Cassés;Dessous;1;
39417Tiahura1288PocilloporidaeBords;déc-07;Tiahura;12m;88;Pocilloporidae;Bords;1;
39417Tiahura1288PocilloporidaeDessous;déc-07;Tiahura;12m;88;Pocilloporidae;Dessous;2;
39417Tiahura1289PocilloporidaeDessous;déc-07;Tiahura;12m;89;Pocilloporidae;Dessous;1;
39417Tiahura1290CassésDessus;déc-07;Tiahura;12m;90;Cassés;Dessus;1;
39417Tiahura1290PocilloporidaeDessus;déc-07;Tiahura;12m;90;Pocilloporidae;Dessus;1;
39417Tiahura1291;déc-07;Tiahura;12m;91;;;;Plaque absente
39417Tiahura1292;déc-07;Tiahura;12m;92;;;;Plaque absente
39417Tiahura1293;déc-07;Tiahura;12m;93;;;;Plaque absente
39417Tiahura1294;déc-07;Tiahura;12m;94;;;;Plaque absente
39417Tiahura1295;déc-07;Tiahura;12m;95;;;;Plaque absente
39417Tiahura1296;déc-07;Tiahura;12m;96;;;;Plaque absente
39417Tiahura1297;déc-07;Tiahura;12m;97;;;;Plaque absente
39417Tiahura1298;déc-07;Tiahura;12m;98;;;;Plaque absente
39417Tiahura1299;déc-07;Tiahura;12m;99;;;;Plaque absente
39417Tiahura12100;déc-07;Tiahura;12m;100;;;;Plaque absente
39417Tiahura18101PocilloporidaeBords;déc-07;Tiahura;18m;101;Pocilloporidae;Bords;1;
39417Tiahura18102Autres;déc-07;Tiahura;18m;102;Autres;;0;
39417Tiahura18103PocilloporidaeBords;déc-07;Tiahura;18m;103;Pocilloporidae;Bords;1;
39417Tiahura18103PoritidaeBords;déc-07;Tiahura;18m;103;Poritidae;Bords;1;
39417Tiahura18104PocilloporidaeDessous;déc-07;Tiahura;18m;104;Pocilloporidae;Dessous;1;
39417Tiahura18105AcroporidaeBords;déc-07;Tiahura;18m;105;Acroporidae;Bords;1;
39417Tiahura18106Autres;déc-07;Tiahura;18m;106;Autres;;0;
39417Tiahura18107PocilloporidaeBords;déc-07;Tiahura;18m;107;Pocilloporidae;Bords;3;
39417Tiahura18108Autres;déc-07;Tiahura;18m;108;Autres;;0;
39417Tiahura18109Autres;déc-07;Tiahura;18m;109;Autres;;0;
39417Tiahura18110Autres;déc-07;Tiahura;18m;110;Autres;;0;
39417Tiahura18111;déc-07;Tiahura;18m;111;;;;Plaque absente
39417Tiahura18112;déc-07;Tiahura;18m;112;;;;Plaque absente
39417Tiahura18113;déc-07;Tiahura;18m;113;;;;Plaque absente
39417Tiahura18114;déc-07;Tiahura;18m;114;;;;Plaque absente
39417Tiahura18115;déc-07;Tiahura;18m;115;;;;Plaque absente
39417Tiahura18116;déc-07;Tiahura;18m;116;;;;Plaque absente
39417Tiahura18117;déc-07;Tiahura;18m;117;;;;Plaque absente
39417Tiahura18118;déc-07;Tiahura;18m;118;;;;Plaque absente
39417Tiahura18119;déc-07;Tiahura;18m;119;;;;Plaque absente
39417Tiahura18120;déc-07;Tiahura;18m;120;;;;Plaque absente
39417Haapiti6131;déc-07;Haapiti;06m;131;;;;Plaque absente
39417Haapiti6132;déc-07;Haapiti;06m;132;;;;Plaque absente
39417Haapiti6133;déc-07;Haapiti;06m;133;;;;Plaque absente
39417Haapiti6134;déc-07;Haapiti;06m;134;;;;Plaque absente
39417Haapiti6135;déc-07;Haapiti;06m;135;;;;Plaque absente
39417Haapiti6136;déc-07;Haapiti;06m;136;;;;Plaque absente
39417Haapiti6137;déc-07;Haapiti;06m;137;;;;Plaque absente
39417Haapiti6138;déc-07;Haapiti;06m;138;;;;Plaque absente
39417Haapiti6139;déc-07;Haapiti;06m;139;;;;Plaque absente
39417Haapiti6140;déc-07;Haapiti;06m;140;;;;Plaque absente
39417Haapiti12143Autres;déc-07;Haapiti;12m;143;Autres;;0;
39417Haapiti12145Autres;déc-07;Haapiti;12m;145;Autres;;0;
39417Haapiti12146Autres;déc-07;Haapiti;12m;146;Autres;;0;
39417Haapiti12148Autres;déc-07;Haapiti;12m;148;Autres;;0;
39417Haapiti12150Autres;déc-07;Haapiti;12m;150;Autres;;0;
39417Haapiti12151;déc-07;Haapiti;12m;151;;;;Plaque absente
39417Haapiti12152;déc-07;Haapiti;12m;152;;;;Plaque absente
39417Haapiti12153;déc-07;Haapiti;12m;153;;;;Plaque absente
39417Haapiti12154;déc-07;Haapiti;12m;154;;;;Plaque absente
39417Haapiti12155;déc-07;Haapiti;12m;155;;;;Plaque absente
39417Haapiti12156;déc-07;Haapiti;12m;156;;;;Plaque absente
39417Haapiti12157;déc-07;Haapiti;12m;157;;;;Plaque absente
39417Haapiti12158;déc-07;Haapiti;12m;158;;;;Plaque absente
39417Haapiti12159;déc-07;Haapiti;12m;159;;;;Plaque absente
39417Haapiti12160;déc-07;Haapiti;12m;160;;;;Plaque absente
39417Haapiti18161PocilloporidaeBords;déc-07;Haapiti;18m;161;Pocilloporidae;Bords;2;
39417Haapiti18161PocilloporidaeDessous;déc-07;Haapiti;18m;161;Pocilloporidae;Dessous;3;
39417Haapiti18164PocilloporidaeBords;déc-07;Haapiti;18m;164;Pocilloporidae;Bords;1;
39417Haapiti18165PocilloporidaeBords;déc-07;Haapiti;18m;165;Pocilloporidae;Bords;2;
39417Haapiti18165PocilloporidaeDessous;déc-07;Haapiti;18m;165;Pocilloporidae;Dessous;1;
39417Haapiti18165PocilloporidaeDessus;déc-07;Haapiti;18m;165;Pocilloporidae;Dessus;4;
39417Haapiti18166Autres;déc-07;Haapiti;18m;166;Autres;;0;
39417Haapiti18167PocilloporidaeBords;déc-07;Haapiti;18m;167;Pocilloporidae;Bords;2;
39417Haapiti18168Autres;déc-07;Haapiti;18m;168;Autres;;0;
39417Haapiti18169PocilloporidaeBords;déc-07;Haapiti;18m;169;Pocilloporidae;Bords;2;
39417Haapiti18170PocilloporidaeDessous;déc-07;Haapiti;18m;170;Pocilloporidae;Dessous;1;
39417Haapiti18171;déc-07;Haapiti;18m;171;;;;Plaque absente
39417Haapiti18172;déc-07;Haapiti;18m;172;;;;Plaque absente
39417Haapiti18173;déc-07;Haapiti;18m;173;;;;Plaque absente
39417Haapiti18174;déc-07;Haapiti;18m;174;;;;Plaque absente
39417Haapiti18175;déc-07;Haapiti;18m;175;;;;Plaque absente
39417Haapiti18176;déc-07;Haapiti;18m;176;;;;Plaque absente
39417Haapiti18177;déc-07;Haapiti;18m;177;;;;Plaque absente
39417Haapiti18178;déc-07;Haapiti;18m;178;;;;Plaque absente
39417Haapiti18179;déc-07;Haapiti;18m;179;;;;Plaque absente
39417Haapiti18180;déc-07;Haapiti;18m;180;;;;Plaque absente
39417Vaipahu62001PocilloporidaeDessous;déc-07;Vaipahu;06m;2001;Pocilloporidae;Dessous;1;
39417Vaipahu122002PocilloporidaeDessous;déc-07;Vaipahu;12m;2002;Pocilloporidae;Dessous;1;
39417Vaipahu122002PocilloporidaeDessus;déc-07;Vaipahu;12m;2002;Pocilloporidae;Dessus;1;
39417Vaipahu62002PocilloporidaeBords;déc-07;Vaipahu;06m;2002;Pocilloporidae;Bords;5;
39417Vaipahu62002PocilloporidaeDessous;déc-07;Vaipahu;06m;2002;Pocilloporidae;Dessous;2;
39417Vaipahu122003PocilloporidaeBords;déc-07;Vaipahu;12m;2003;Pocilloporidae;Bords;2;
39417Vaipahu122003PocilloporidaeDessous;déc-07;Vaipahu;12m;2003;Pocilloporidae;Dessous;5;
39417Vaipahu122003PocilloporidaeDessus;déc-07;Vaipahu;12m;2003;Pocilloporidae;Dessus;1;
39417Vaipahu62003AcroporidaeDessus;déc-07;Vaipahu;06m;2003;Acroporidae;Dessus;1;
39417Vaipahu62003PocilloporidaeDessus;déc-07;Vaipahu;06m;2003;Pocilloporidae;Dessus;1;
39417Vaipahu122004PocilloporidaeDessous;déc-07;Vaipahu;12m;2004;Pocilloporidae;Dessous;3;
39417Vaipahu122004PoritidaeDessous;déc-07;Vaipahu;12m;2004;Poritidae;Dessous;1;
39417Vaipahu62004AcroporidaeDessous;déc-07;Vaipahu;06m;2004;Acroporidae;Dessous;1;
39417Vaipahu62004PocilloporidaeDessus;déc-07;Vaipahu;06m;2004;Pocilloporidae;Dessus;1;
39417Vaipahu62005PocilloporidaeBords;déc-07;Vaipahu;06m;2005;Pocilloporidae;Bords;3;
39417Vaipahu62005PocilloporidaeDessus;déc-07;Vaipahu;06m;2005;Pocilloporidae;Dessus;2;
39417Vaipahu62006PocilloporidaeBords;déc-07;Vaipahu;06m;2006;Pocilloporidae;Bords;2;
39417Vaipahu62006PocilloporidaeDessus;déc-07;Vaipahu;06m;2006;Pocilloporidae;Dessus;2;
39417Vaipahu62007PocilloporidaeDessus;déc-07;Vaipahu;06m;2007;Pocilloporidae;Dessus;1;
39417Vaipahu122008PocilloporidaeBords;déc-07;Vaipahu;12m;2008;Pocilloporidae;Bords;7;
39417Vaipahu122008PocilloporidaeDessous;déc-07;Vaipahu;12m;2008;Pocilloporidae;Dessous;2;
39417Vaipahu122008PocilloporidaeDessus;déc-07;Vaipahu;12m;2008;Pocilloporidae;Dessus;2;
39417Vaipahu62008PocilloporidaeBords;déc-07;Vaipahu;06m;2008;Pocilloporidae;Bords;3;
39417Vaipahu62008PocilloporidaeDessus;déc-07;Vaipahu;06m;2008;Pocilloporidae;Dessus;2;
39417Vaipahu122009PocilloporidaeBords;déc-07;Vaipahu;12m;2009;Pocilloporidae;Bords;2;
39417Vaipahu122009PocilloporidaeDessous;déc-07;Vaipahu;12m;2009;Pocilloporidae;Dessous;1;
39417Vaipahu62009PocilloporidaeDessous;déc-07;Vaipahu;06m;2009;Pocilloporidae;Dessous;10;
39417Haapiti122121PocilloporidaeDessous;déc-07;Haapiti;12m;2121;Pocilloporidae;Dessous;2;
39417Haapiti122121PocilloporidaeDessus;déc-07;Haapiti;12m;2121;Pocilloporidae;Dessus;1;
39417Haapiti62121PocilloporidaeBords;déc-07;Haapiti;06m;2121;Pocilloporidae;Bords;2;
39417Haapiti62121PocilloporidaeDessous;déc-07;Haapiti;06m;2121;Pocilloporidae;Dessous;5;
39417Haapiti62121PocilloporidaeDessus;déc-07;Haapiti;06m;2121;Pocilloporidae;Dessus;1;
39417Haapiti122122PocilloporidaeDessous;déc-07;Haapiti;12m;2122;Pocilloporidae;Dessous;1;
39417Haapiti62122PocilloporidaeDessus;déc-07;Haapiti;06m;2122;Pocilloporidae;Dessus;1;
39417Haapiti62123PocilloporidaeBords;déc-07;Haapiti;06m;2123;Pocilloporidae;Bords;7;
39417Haapiti62123PocilloporidaeDessous;déc-07;Haapiti;06m;2123;Pocilloporidae;Dessous;1;
39417Haapiti62123PoritidaeBords;déc-07;Haapiti;06m;2123;Poritidae;Bords;1;
39417Haapiti122124PocilloporidaeDessous;déc-07;Haapiti;12m;2124;Pocilloporidae;Dessous;1;
39417Haapiti62124PocilloporidaeDessous;déc-07;Haapiti;06m;2124;Pocilloporidae;Dessous;1;
39417Haapiti62126PocilloporidaeBords;déc-07;Haapiti;06m;2126;Pocilloporidae;Bords;1;
39417Haapiti62126PocilloporidaeDessous;déc-07;Haapiti;06m;2126;Pocilloporidae;Dessous;2;
39417Haapiti122127CassésBords;déc-07;Haapiti;12m;2127;Cassés;Bords;1;
39417Haapiti62127PocilloporidaeBords;déc-07;Haapiti;06m;2127;Pocilloporidae;Bords;4;
39417Haapiti62127PocilloporidaeDessous;déc-07;Haapiti;06m;2127;Pocilloporidae;Dessous;3;
39417Haapiti62128PocilloporidaeBords;déc-07;Haapiti;06m;2128;Pocilloporidae;Bords;6;
39417Haapiti62128PocilloporidaeDessous;déc-07;Haapiti;06m;2128;Pocilloporidae;Dessous;7;
39417Haapiti62128PocilloporidaeDessus;déc-07;Haapiti;06m;2128;Pocilloporidae;Dessus;1;
39417Haapiti122129PocilloporidaeBords;déc-07;Haapiti;12m;2129;Pocilloporidae;Bords;1;
39417Haapiti62129PocilloporidaeDessous;déc-07;Haapiti;06m;2129;Pocilloporidae;Dessous;7;
39417Haapiti62129PocilloporidaeDessus;déc-07;Haapiti;06m;2129;Pocilloporidae;Dessus;1;
39417Haapiti122130PocilloporidaeDessus;déc-07;Haapiti;12m;2130;Pocilloporidae;Dessus;1;
39417Haapiti62130PocilloporidaeBords;déc-07;Haapiti;06m;2130;Pocilloporidae;Bords;1;
39417Haapiti1842163CassésDessus;déc-07;Haapiti;18m;42163;Cassés;Dessus;1;
39417Haapiti1842163PocilloporidaeBords;déc-07;Haapiti;18m;42163;Pocilloporidae;Bords;1;
39417Haapiti1842163PocilloporidaeDessus;déc-07;Haapiti;18m;42163;Pocilloporidae;Dessus;2;
39417Haapiti1842163PoritidaeDessus;déc-07;Haapiti;18m;42163;Poritidae;Dessus;1;
39417Vaipahu1847048PocilloporidaeBords;déc-07;Vaipahu;18m;47048;Pocilloporidae;Bords;2;
39417Vaipahu1848047AutresDessous;déc-07;Vaipahu;18m;48047;Autres;Dessous;1;
39417Vaipahu1848047AutresDessus;déc-07;Vaipahu;18m;48047;Autres;Dessus;1;
39417Vaipahu1848047PocilloporidaeBords;déc-07;Vaipahu;18m;48047;Pocilloporidae;Bords;4;
39417Vaipahu1848047PoritidaeDessus;déc-07;Vaipahu;18m;48047;Poritidae;Dessus;3;
39692Vaipahu61Autres;sept-08;Vaipahu;06m;1;Autres;;0;
39692Vaipahu62Autres;sept-08;Vaipahu;06m;2;Autres;;0;
39692Vaipahu63Autres;sept-08;Vaipahu;06m;3;Autres;;0;
39692Vaipahu64Autres;sept-08;Vaipahu;06m;4;Autres;;0;
39692Vaipahu65Autres;sept-08;Vaipahu;06m;5;Autres;;0;
39692Vaipahu66Autres;sept-08;Vaipahu;06m;6;Autres;;0;
39692Vaipahu67Autres;sept-08;Vaipahu;06m;7;Autres;;0;
39692Vaipahu68PocilloporidaeDessous;sept-08;Vaipahu;06m;8;Pocilloporidae;Dessous;1;
39692Vaipahu69PocilloporidaeDessous;sept-08;Vaipahu;06m;9;Pocilloporidae;Dessous;1;
39692Vaipahu610Autres;sept-08;Vaipahu;06m;10;Autres;;0;
39692Vaipahu611Autres;sept-08;Vaipahu;06m;11;Autres;;0;
39692Vaipahu612PoritidaeBords;sept-08;Vaipahu;06m;12;Poritidae;Bords;1;
39692Vaipahu613CassésDessous;sept-08;Vaipahu;06m;13;Cassés;Dessous;1;
39692Vaipahu614Autres;sept-08;Vaipahu;06m;14;Autres;;0;
39692Vaipahu615Autres;sept-08;Vaipahu;06m;15;Autres;;0;
39692Vaipahu616Autres;sept-08;Vaipahu;06m;16;Autres;;0;
39692Vaipahu617Autres;sept-08;Vaipahu;06m;17;Autres;;0;
39692Vaipahu618Autres;sept-08;Vaipahu;06m;18;Autres;;0;
39692Vaipahu619Autres;sept-08;Vaipahu;06m;19;Autres;;0;
39692Vaipahu620Autres;sept-08;Vaipahu;06m;20;Autres;;0;
39692Vaipahu1221Autres;sept-08;Vaipahu;12m;21;Autres;;0;
39692Vaipahu1222AutresBords;sept-08;Vaipahu;12m;22;Autres;Bords;1;
39692Vaipahu1223Autres;sept-08;Vaipahu;12m;23;Autres;;0;
39692Vaipahu1224Autres;sept-08;Vaipahu;12m;24;Autres;;0;
39692Vaipahu1225Autres;sept-08;Vaipahu;12m;25;Autres;;0;
39692Vaipahu1226Autres;sept-08;Vaipahu;12m;26;Autres;;0;
39692Vaipahu1227Autres;sept-08;Vaipahu;12m;27;Autres;;0;
39692Vaipahu1228PoritidaeDessous;sept-08;Vaipahu;12m;28;Poritidae;Dessous;1;
39692Vaipahu1229Autres;sept-08;Vaipahu;12m;29;Autres;;0;
39692Vaipahu1230Autres;sept-08;Vaipahu;12m;30;Autres;;0;
39692Vaipahu1231Autres;sept-08;Vaipahu;12m;31;Autres;;0;
39692Vaipahu1232Autres;sept-08;Vaipahu;12m;32;Autres;;0;
39692Vaipahu1233Autres;sept-08;Vaipahu;12m;33;Autres;;0;
39692Vaipahu1234Autres;sept-08;Vaipahu;12m;34;Autres;;0;
39692Vaipahu1235Autres;sept-08;Vaipahu;12m;35;Autres;;0;
39692Vaipahu1236Autres;sept-08;Vaipahu;12m;36;Autres;;0;
39692Vaipahu1237Autres;sept-08;Vaipahu;12m;37;Autres;;0;
39692Vaipahu1238Autres;sept-08;Vaipahu;12m;38;Autres;;0;
39692Vaipahu1239PocilloporidaeBords;sept-08;Vaipahu;12m;39;Pocilloporidae;Bords;1;
39692Vaipahu1239PocilloporidaeDessous;sept-08;Vaipahu;12m;39;Pocilloporidae;Dessous;1;
39692Vaipahu1240Autres;sept-08;Vaipahu;12m;40;Autres;;0;
39692Vaipahu1841Autres;sept-08;Vaipahu;18m;41;Autres;;0;
39692Vaipahu1842Autres;sept-08;Vaipahu;18m;42;Autres;;0;
39692Vaipahu1843Autres;sept-08;Vaipahu;18m;43;Autres;;0;
39692Vaipahu1844Autres;sept-08;Vaipahu;18m;44;Autres;;0;
39692Vaipahu1845Autres;sept-08;Vaipahu;18m;45;Autres;;0;
39692Vaipahu1846Autres;sept-08;Vaipahu;18m;46;Autres;;0;
39692Vaipahu1847Autres;sept-08;Vaipahu;18m;47;Autres;;0;
39692Vaipahu1848Autres;sept-08;Vaipahu;18m;48;Autres;;0;
39692Vaipahu1849Autres;sept-08;Vaipahu;18m;49;Autres;;0;
39692Vaipahu1850Autres;sept-08;Vaipahu;18m;50;Autres;;0;
39692Vaipahu1851Autres;sept-08;Vaipahu;18m;51;Autres;;0;
39692Vaipahu1852Autres;sept-08;Vaipahu;18m;52;Autres;;0;
39692Vaipahu1853Autres;sept-08;Vaipahu;18m;53;Autres;;0;
39692Vaipahu1854Autres;sept-08;Vaipahu;18m;54;Autres;;0;
39692Vaipahu1855Autres;sept-08;Vaipahu;18m;55;Autres;;0;
39692Vaipahu1856Autres;sept-08;Vaipahu;18m;56;Autres;;0;
39692Vaipahu1857Autres;sept-08;Vaipahu;18m;57;Autres;;0;
39692Vaipahu1858Autres;sept-08;Vaipahu;18m;58;Autres;;0;
39692Vaipahu1859Autres;sept-08;Vaipahu;18m;59;Autres;;0;
39692Vaipahu1860Autres;sept-08;Vaipahu;18m;60;Autres;;0;
39692Tiahura661Autres;sept-08;Tiahura;06m;61;Autres;;0;
39692Tiahura662Autres;sept-08;Tiahura;06m;62;Autres;;0;
39692Tiahura663Autres;sept-08;Tiahura;06m;63;Autres;;0;
39692Tiahura664Autres;sept-08;Tiahura;06m;64;Autres;;0;
39692Tiahura665PocilloporidaeDessous;sept-08;Tiahura;06m;65;Pocilloporidae;Dessous;1;
39692Tiahura666Autres;sept-08;Tiahura;06m;66;Autres;;0;
39692Tiahura667Autres;sept-08;Tiahura;06m;67;Autres;;0;
39692Tiahura668Autres;sept-08;Tiahura;06m;68;Autres;;0;
39692Tiahura669Autres;sept-08;Tiahura;06m;69;Autres;;0;
39692Tiahura670Autres;sept-08;Tiahura;06m;70;Autres;;0;
39692Tiahura671Autres;sept-08;Tiahura;06m;71;Autres;;0;
39692Tiahura672Autres;sept-08;Tiahura;06m;72;Autres;;0;
39692Tiahura673Autres;sept-08;Tiahura;06m;73;Autres;;0;
39692Tiahura674PocilloporidaeDessous;sept-08;Tiahura;06m;74;Pocilloporidae;Dessous;1;
39692Tiahura675Autres;sept-08;Tiahura;06m;75;Autres;;0;
39692Tiahura676Autres;sept-08;Tiahura;06m;76;Autres;;0;
39692Tiahura677PocilloporidaeBords;sept-08;Tiahura;06m;77;Pocilloporidae;Bords;1;
39692Tiahura678Autres;sept-08;Tiahura;06m;78;Autres;;0;
39692Tiahura679AutresBords;sept-08;Tiahura;06m;79;Autres;Bords;1;
39692Tiahura680Autres;sept-08;Tiahura;06m;80;Autres;;0;
39692Tiahura1281Autres;sept-08;Tiahura;12m;81;Autres;;0;
39692Tiahura1282Autres;sept-08;Tiahura;12m;82;Autres;;0;
39692Tiahura1283Autres;sept-08;Tiahura;12m;83;Autres;;0;
39692Tiahura1284Autres;sept-08;Tiahura;12m;84;Autres;;0;
39692Tiahura1285PocilloporidaeDessus;sept-08;Tiahura;12m;85;Pocilloporidae;Dessus;1;
39692Tiahura1286Autres;sept-08;Tiahura;12m;86;Autres;;0;
39692Tiahura1287Autres;sept-08;Tiahura;12m;87;Autres;;0;
39692Tiahura1288Autres;sept-08;Tiahura;12m;88;Autres;;0;
39692Tiahura1289Autres;sept-08;Tiahura;12m;89;Autres;;0;
39692Tiahura1290Autres;sept-08;Tiahura;12m;90;Autres;;0;
39692Tiahura1291Autres;sept-08;Tiahura;12m;91;Autres;;0;
39692Tiahura1292Autres;sept-08;Tiahura;12m;92;Autres;;0;
39692Tiahura1293Autres;sept-08;Tiahura;12m;93;Autres;;0;
39692Tiahura1294Autres;sept-08;Tiahura;12m;94;Autres;;0;
39692Tiahura1295Autres;sept-08;Tiahura;12m;95;Autres;;0;
39692Tiahura1296Autres;sept-08;Tiahura;12m;96;Autres;;0;
39692Tiahura1297Autres;sept-08;Tiahura;12m;97;Autres;;0;
39692Tiahura1298Autres;sept-08;Tiahura;12m;98;Autres;;0;
39692Tiahura1299Autres;sept-08;Tiahura;12m;99;Autres;;0;
39692Tiahura12100Autres;sept-08;Tiahura;12m;100;Autres;;0;
39692Tiahura18101Autres;sept-08;Tiahura;18m;101;Autres;;0;
39692Tiahura18102Autres;sept-08;Tiahura;18m;102;Autres;;0;
39692Tiahura18103;sept-08;Tiahura;18m;103;;;;Plaque absente
39692Tiahura18104Autres;sept-08;Tiahura;18m;104;Autres;;0;
39692Tiahura18105Autres;sept-08;Tiahura;18m;105;Autres;;0;
39692Tiahura18106Autres;sept-08;Tiahura;18m;106;Autres;;0;
39692Tiahura18107Autres;sept-08;Tiahura;18m;107;Autres;;0;
39692Tiahura18108Autres;sept-08;Tiahura;18m;108;Autres;;0;
39692Tiahura18109Autres;sept-08;Tiahura;18m;109;Autres;;0;
39692Tiahura18110Autres;sept-08;Tiahura;18m;110;Autres;;0;
39692Tiahura18111Autres;sept-08;Tiahura;18m;111;Autres;;0;
39692Tiahura18112Autres;sept-08;Tiahura;18m;112;Autres;;0;
39692Tiahura18113Autres;sept-08;Tiahura;18m;113;Autres;;0;
39692Tiahura18114Autres;sept-08;Tiahura;18m;114;Autres;;0;
39692Tiahura18115Autres;sept-08;Tiahura;18m;115;Autres;;0;
39692Tiahura18116Autres;sept-08;Tiahura;18m;116;Autres;;0;
39692Tiahura18117Autres;sept-08;Tiahura;18m;117;Autres;;0;
39692Tiahura18118Autres;sept-08;Tiahura;18m;118;Autres;;0;
39692Tiahura18119Autres;sept-08;Tiahura;18m;119;Autres;;0;
39692Tiahura18120PoritidaeDessous;sept-08;Tiahura;18m;120;Poritidae;Dessous;1;
39692Haapiti6121Autres;sept-08;Haapiti;06m;121;Autres;;0;
39692Haapiti6122Autres;sept-08;Haapiti;06m;122;Autres;;0;
39692Haapiti6123Autres;sept-08;Haapiti;06m;123;Autres;;0;
39692Haapiti6124Autres;sept-08;Haapiti;06m;124;Autres;;0;
39692Haapiti6125AcroporidaeBords;sept-08;Haapiti;06m;125;Acroporidae;Bords;1;
39692Haapiti6126Autres;sept-08;Haapiti;06m;126;Autres;;0;
39692Haapiti6127Autres;sept-08;Haapiti;06m;127;Autres;;0;
39692Haapiti6128Autres;sept-08;Haapiti;06m;128;Autres;;0;
39692Haapiti6129Autres;sept-08;Haapiti;06m;129;Autres;;0;
39692Haapiti6130Autres;sept-08;Haapiti;06m;130;Autres;;0;
39692Haapiti6131Autres;sept-08;Haapiti;06m;131;Autres;;0;
39692Haapiti6132Autres;sept-08;Haapiti;06m;132;Autres;;0;
39692Haapiti6133Autres;sept-08;Haapiti;06m;133;Autres;;0;
39692Haapiti6134Autres;sept-08;Haapiti;06m;134;Autres;;0;
39692Haapiti6135Autres;sept-08;Haapiti;06m;135;Autres;;0;
39692Haapiti6136Autres;sept-08;Haapiti;06m;136;Autres;;0;
39692Haapiti6137Autres;sept-08;Haapiti;06m;137;Autres;;0;
39692Haapiti6138Autres;sept-08;Haapiti;06m;138;Autres;;0;
39692Haapiti6139Autres;sept-08;Haapiti;06m;139;Autres;;0;
39692Haapiti6140Autres;sept-08;Haapiti;06m;140;Autres;;0;
39692Haapiti12141Autres;sept-08;Haapiti;12m;141;Autres;;0;
39692Haapiti12142Autres;sept-08;Haapiti;12m;142;Autres;;0;
39692Haapiti12143Autres;sept-08;Haapiti;12m;143;Autres;;0;
39692Haapiti12144Autres;sept-08;Haapiti;12m;144;Autres;;0;
39692Haapiti12145Autres;sept-08;Haapiti;12m;145;Autres;;0;
39692Haapiti12146Autres;sept-08;Haapiti;12m;146;Autres;;0;
